OBJECTID,COMPKEY,COMPTYPE,UNITID,UNITTYPE,UNITTYPE_DESC,ASSET_NAME,ASSET_ID,SUBAREA,MATERIAL,NAT_TOP_WATER_LEVEL,WATERBODY_TYPE,EASTING,NORTHING,SUB_CATCHMENT_NBR,DATE_OF_HANDOVER,MANAGEMENT_AGREEMENT,RAMSAR_CLASS,CONSERVATION_STATUS,DATE_OF_CONSTRUCTION,ASSET_OWNER,EPMS_SEC_NO,ASCONST_PLAN_NO,METHOD_OF_CAPTURE,SOURCE,DATE_CAPTURED,DATE_LAST_UPDATED,SERVICE_STATUS,SERVICE_STATUS_CHG_DATE,SERVICE_STATUS_PLAN_NO,COMMENTS
1120262,299904,0,DST692B,SEDTRP,SEDIMENT TRAP,DELERAY WETLAND SEDIMENT POND,2371,2300,,24.19,CONST,354808,5780575,2371,,,,,2019/01/01 00:00:00+00,PVT,2371/77,2371/77/001,DIGITAL DATA,AS CONSTRUCTED,2019/06/21 11:30:53+00,2021/05/24 11:28:09+00,WIP,,,
1120263,299903,0,DST692A,SEDTRP,SEDIMENT TRAP,DELERAY WETLAND SEDIMENT POND,2371,2300,,24.27,CONST,354705,5780506,2371,,,,,2019/01/01 00:00:00+00,PVT,2371/77,2371/77/001,DIGITAL DATA,AS CONSTRUCTED,2019/06/21 11:30:50+00,2021/05/24 11:28:11+00,WIP,,,
1120264,312390,0,DST728A,SEDTRP,SEDIMENT TRAP,BELMOND ON CLYDE WETLAND SEDIMENT POND,2370,2300,,35.77,CONST,352607,5778283,2370,,,,,2020/02/01 00:00:00+00,PVT,2370/05,2370/05/003,DIGITAL DATA,AS CONSTRUCTED,2020/07/29 11:26:10+00,2021/05/24 11:28:12+00,WIP,,,
1120265,312391,0,DST728B,SEDTRP,SEDIMENT TRAP,BELMOND ON CLYDE WETLAND SEDIMENT POND,2370,2300,,35.74,CONST,352431,5778216,2370,,,,,2020/02/01 00:00:00+00,PVT,2370/05,2370/05/003,DIGITAL DATA,AS CONSTRUCTED,2020/07/29 11:26:15+00,2021/05/24 11:28:14+00,WIP,,,
1120266,312389,0,DWL728,WETLND,WETLAND,BELMOND ON CLYDE WETLAND,2370,2300,,35.72,CONST,352556,5778206,2370,,,,,2020/02/01 00:00:00+00,PVT,2370/05,2370/05/003,DIGITAL DATA,AS CONSTRUCTED,2020/07/29 11:26:05+00,2021/05/24 11:28:16+00,WIP,,,
1120267,296503,0,DWL678,WETLND,WETLAND,HARTLEIGH WETLAND NORTH,2371,2300,,21.00,CONST,354808,5779408,2371,,,,,2018/06/01 00:00:00+00,PVT,2371/58,2371/58/003,DIGITAL DATA,AS CONSTRUCTED,2018/08/31 13:55:53+00,2021/05/24 11:28:18+00,WIP,,,
1120268,1026074,0,DST756,SEDTRP,SEDIMENT TRAP,COORABULKA WALK SEDIMENT POND,2371,2300,,22.40,CONST,354805,5780012,2371,,,,,2018/05/01 00:00:00+00,PVT,2371/80,2371/80/011,DIGITAL DATA,AS CONSTRUCTED,2021/04/07 14:25:26+00,2021/05/24 11:28:20+00,WIP,,,
1120269,209386,10054562,DST048C,SEDTRP,SEDIMENT TRAP,HERITAGE HILLS SEDIMENT POND,0624,0600,EARTH,,CONST,352110.672,5787710.736,0624,,Y,,,2001/08/07 00:00:00+00,MW,0624/07,0624/07/001,DIGITISED,DESIGN,,2020/06/11 15:37:26+00,IN,,,
1120270,211324,10082931,DWL254O,WETLND,WETLAND,HAILEYBURY DS WETLAND,1114,1100,EARTH,8.00,CONST,337618.020,5791969.756,1114,,,,,2005/08/31 00:00:00+00,MW,1114/17,1114/17/001,ORTHOPHOTOS,GRAPHICS,2005/12/13 00:00:00+00,2017/08/10 13:54:04+00,IN,,,
1120271,1009234,0,DST265B,SEDTRP,SEDIMENT TRAP,DANDENONG WETLAND SEDIMENT POND,0209,0200,,,CONST,344037.55,5796344.76,0209,,,,,2005/08/26 00:00:00+00,MW,0209/10,0209/10/005,ORTHOPHOTOS,GRAPHICS,2017/06/19 11:22:59+00,2020/06/11 15:47:44+00,IN,,,
1120272,1009233,0,DST265A,SEDTRP,SEDIMENT TRAP,DANDENONG WETLAND SEDIMENT POND,0209,0200,,,CONST,344004.49,5796154.78,0209,,,,,2005/08/26 00:00:00+00,MW,0209/10,0209/10/006,ORTHOPHOTOS,GRAPHICS,2017/06/19 11:23:04+00,2020/06/11 15:47:48+00,IN,,,
1120273,210900,10054123,DWL048,WETLND,WETLAND,HERITAGE HILLS WETLAND,0624,0600,EARTH,16.1,CONST,351800.39,5787618.976,0624,,Y,,,2001/08/13 00:00:00+00,MW,0624/07,0624/07/001,DIGITISED,AS CONSTRUCTED,,2021/05/24 09:44:09+00,IN,,,
1120274,210901,10054124,DWL050,WETLND,WETLAND,HOMESTEAD ROAD RB WETLAND,0613,0600,EARTH,,CONST,353269.588,5786700.559,0631,,,,,2006/01/01 00:00:00+00,MW,0613/04,0613/04/001,DIGITAL,AS CONSTRUCTED,,2021/05/24 09:44:11+00,IN,,,
1120275,211019,10082363,DWL052B,WETLND,WETLAND,NARRE WARREN SOUTH WETLAND,0612,0600,EARTH,15.00,CONST,351060.965,5788939.241,0612,,,,,2002/09/25 00:00:00+00,MW,0612/05,0612/05/001,DIGITAL DATA,AS CONSTRUCTED,,2021/05/24 09:44:13+00,IN,,,
1120276,210870,10051725,DWL008A,WETLND,WETLAND,LYNBROOK WETLAND,0705,0700,EARTH,18.65,CONST,346602.842,5786691.335,0705,,Y,,,2000/08/21 00:00:00+00,MW,0705/21,0705/21/001,DIGITAL,AS CONSTRUCTED,2004/02/24 00:00:00+00,2021/05/24 09:44:15+00,IN,,,
1120277,210869,10051722,DWL008B,WETLND,WETLAND,LYNBROOK WETLAND,0705,0700,EARTH,18.45,CONST,346515.398,5786553.63,0705,,,,,2001/02/01 00:00:00+00,MW,0705/22,0705/22/001,DIGITAL,AS CONSTRUCTED,2001/02/01 00:00:00+00,2021/05/24 09:44:17+00,IN,,,
1120278,211372,10089784,DWL318,WETLND,WETLAND,KENT PARK WETLANDS,0803,0800,EARTH,65.70,CONST,346968.100,5803919.440,0804,,,,,2006/05/05 00:00:00+00,MW,0803/09,0803/09/001,DIGITAL DATA,AS CONSTRUCTED,2006/07/31 00:00:00+00,2021/05/24 09:44:19+00,IN,,,
1120279,1008932,0,DST574,SEDTRP,SEDIMENT TRAP,JAYCO WETLANDS SEDIMENT POND,0706,0700,,6.64,CONST,342844,5787066,0706,,,,,2013/05/01 00:00:00+00,PVT,0706/03,0706/03/013,DIGITAL DATA,AS CONSTRUCTED,2017/05/17 11:16:52+00,2021/05/24 09:44:22+00,WIP,,,
1120280,210874,10054107,DWL029,WETLND,WETLAND,CROYDON MD RB WETLAND,0411,0400,EARTH,99.64,CONST,348761.431,5814496.302,0411,,,,,2001/04/10 00:00:00+00,MW,0411/11,0411/11/001,DIGITAL,AS CONSTRUCTED,2004/03/15 00:00:00+00,2021/05/24 09:44:24+00,IN,,,
1120281,210877,10054110,DWL033,WETLND,WETLAND,NORTH HEATHERTON RD WETLAND,0209,0200,EARTH,26.7,CONST,344607.515,5796175.254,0209,,,,,2001/01/01 00:00:00+00,MW,0209/06,0209/06/001,DIGITAL,AS CONSTRUCTED,2004/02/23 00:00:00+00,2021/05/24 09:44:26+00,IN,,,
1120282,211138,10156654,DWL455A,WETLND,WETLAND,KNOXFIELD OUTFALL WETLANDS,0806,0800,EARTH,59.70,CONST,345662,5803385,0815,,,,,2010/02/02 00:00:00+00,MW,0806/07,0806/07/001,DIGITAL DATA,AS CONSTRUCTED,2010/04/03 00:00:00+00,2021/05/24 09:44:31+00,IN,,,
1120283,209467,10056531,DST140,SEDTRP,SEDIMENT TRAP,HAMPTON PARK SEDIMENT TRAP,0605,0600,EARTH,,CONST,349505.477,5788371.705,0622,,,,,1999/10/07 00:00:00+00,MW,0605/48,0605/48/001,GRAPHIC,AS CONSTRUCTED,,2021/05/24 09:44:38+00,IN,,,
1120284,211020,10082364,DWL052C,WETLND,WETLAND,NARRE WARREN SOUTH WETLAND,0612,0600,EARTH,15.00,CONST,351220.017,5789009.248,0612,,,,,2002/09/25 00:00:00+00,MW,0612/05,0612/05/001,DIGITAL DATA,AS CONSTRUCTED,,2021/05/24 09:44:40+00,IN,,,
1120285,211352,10084933,DWL028I,WETLND,WETLAND,WATERFORD VALLEY WETLANDS,0802,0800,EARTH,60.00,CONST,346334.868,5802989.797,0802,,Y,,,2002/04/30 00:00:00+00,MW,0802/55,0802/55/001,DIGITAL DATA,AS CONSTRUCTED,2006/02/21 00:00:00+00,2021/05/24 09:44:42+00,IN,,,
1120286,210939,10109368,DWL010C,WETLND,WETLAND,GREAVES ROAD RB WETLAND,0619,0600,EARTH,19.50,CONST,353290.741,5786194.664,0619,,Y,,,1998/01/14 00:00:00+00,MW,0619/07,0619/07/001,DIGITISED,AS CONSTRUCTED,,2021/05/24 09:44:44+00,IN,,,
1120287,211139,10156655,DWL455B,WETLND,WETLAND,KNOXFIELD OUTFALL WETLANDS,0806,0800,EARTH,56.60,CONST,345337.00,5803374.60,0815,,,,,2010/02/02 00:00:00+00,MW,0806/07,0806/07/001,DIGITAL DATA,AS CONSTRUCTED,2010/04/03 00:00:00+00,2021/05/24 09:44:47+00,IN,,,NTWL 56.6
1120288,316519,0,DWL755,WETLND,WETLAND,HARTLEIGH WETLAND SOUTH,2372,2300,,24.05,CONST,354403,5778863,2372,,,,,2020/11/01 00:00:00+00,PVT,2372/04,2372/04/003,DIGITAL DATA,AS CONSTRUCTED,2021/04/07 11:50:08+00,2021/05/24 11:28:22+00,WIP,,,
1120289,316518,0,DST755A,SEDTRP,SEDIMENT TRAP,HARTLEIGH WETLAND SOUTH SEDIMENT POND,2372,2300,,24.10,CONST,354319,5778779,2372,,,,,2020/11/01 00:00:00+00,PVT,2372/04,2372/04/004,DIGITAL DATA,AS CONSTRUCTED,2021/04/07 11:50:04+00,2021/05/24 11:28:23+00,WIP,,,
1120290,316517,0,DST755B,SEDTRP,SEDIMENT TRAP,HARTLEIGH WETLAND SOUTH SEDIMENT POND,2372,2300,,24.10,CONST,354406,5778936,2372,,,,,2020/11/01 00:00:00+00,PVT,2372/04,2372/04/003,DIGITAL DATA,AS CONSTRUCTED,2021/04/07 11:49:59+00,2021/05/24 11:28:25+00,WIP,,,
1120291,206877,10059017,DUL171A,LAKE,LAKE,LANGWARRIN CREEK LAKE,2380,2300,EARTH,,CONST,347734.418,5773177.878,2380,,,,,2000/07/03 00:00:00+00,MW,2380/02,2380/02/001,DIGITAL,AS CONSTRUCTED,2004/03/12 00:00:00+00,2021/05/24 11:28:27+00,IN,,,
1120292,206829,10262091,DUL551A,LAKE,LAKE,WATSON CK DWARF GALAXIAS PONDS,2320,2300,,45.67,CONST,338579.54,5770291.91,2320,,,,,2013/03/01 00:00:00+00,MW,2320/03,2320/03/001,DIGITAL DATA,AS CONSTRUCTED,2013/04/29 11:43:44+00,2021/05/24 11:28:46+00,WIP,,,
1120293,206830,10262092,DUL551B,LAKE,LAKE,WATSON CK DWARF GALAXIAS PONDS,2320,2300,,45.90,CONST,338517.51,5770367.69,2320,,,,,2013/03/01 00:00:00+00,MW,2320/03,2320/03/001,DIGITAL DATA,AS CONSTRUCTED,2013/04/29 11:43:46+00,2021/05/24 11:28:48+00,WIP,,,
1120294,206831,10262093,DUL551C,LAKE,LAKE,WATSON CK DWARF GALAXIAS PONDS,2320,2300,,46.10,CONST,338475.79,5770413.00,2320,,,,,2013/03/01 00:00:00+00,MW,2320/03,2320/03/001,DIGITAL DATA,AS CONSTRUCTED,2013/04/29 11:43:48+00,2021/05/24 11:28:49+00,WIP,,,
1120295,208929,10261685,DST378A,SEDTRP,SEDIMENT TRAP,CLYDE CK R/B WETLAND EXTENSION,2371,2300,,28.90,CONST,353308.87,5781661.92,2371,2014/04/09 00:00:00+00,Y,,,2013/02/01 00:00:00+00,MW,2371/10,2371/10/001,DIGITAL DATA,AS CONSTRUCTED,2013/04/04 14:54:17+00,2021/05/24 11:28:51+00,IN,,,
1120296,208930,10261686,DST378B,SEDTRP,SEDIMENT TRAP,CLYDE CK R/B WETLAND EXTENSION,2371,2300,,28.90,CONST,353029.93,5781793.69,2371,2014/04/09 00:00:00+00,Y,,,2013/02/01 00:00:00+00,MW,2371/10,2371/10/001,DIGITAL DATA,AS CONSTRUCTED,2013/04/04 14:54:12+00,2021/05/24 11:28:53+00,IN,,,
1120297,211329,10082924,DST254D,SEDTRP,SEDIMENT TRAP,HAILEYBURY DS SEDIMENT POND,1114,1100,EARTH,8.00,CONST,337638.816,5792280.864,1114,,,,,2005/08/31 00:00:00+00,MW,1114/17,1114/17/001,GRAPHICS,DESIGN,2005/12/13 00:00:00+00,2017/08/10 13:54:31+00,IN,,,
1120298,211203,10137533,DWL372,WETLND,WETLAND,OAKWOOD PARK WETLAND - NOT MWC,1001,1000,,37.000,CONST,341365.601,5796539.876,1001,,,,,2008/04/01 00:00:00+00,CNL,1001/17,1001/17/001,DIGITISED,DESIGN,,2017/08/10 13:04:31+00,IN,,,MWC CHANNEL FLOWS INTO NON-MWC WETLAND
1120299,211100,10274657,DWL574A,WETLND,WETLAND,JAYCO WETLANDS,0706,0700,,6.64,CONST,342907.21,5787489.89,0706,,Y,,,2008/01/01 00:00:00+00,MW,0706/06,0706/06/001,LIDAR DTM,DESIGN,2013/11/22 14:31:42+00,2017/08/10 13:46:20+00,IN,,,
1120300,211328,10082929,DWL254L,WETLND,WETLAND,HAILEYBURY DS WETLAND,1114,1100,EARTH,8.00,CONST,337689.231,5792156.659,1114,,,,,2005/08/31 00:00:00+00,MW,1114/17,1114/17/001,ORTHOPHOTOS,GRAPHICS,2005/12/13 00:00:00+00,2017/08/10 13:54:06+00,IN,,,
1120301,211101,10274658,DWL574B,WETLND,WETLAND,JAYCO WETLANDS,0706,0700,,6.64,CONST,342875.95,5787140.20,0706,,Y,,,2008/01/01 00:00:00+00,MW,0706/06,0706/06/001,LIDAR DTM,DESIGN,2013/11/22 00:00:00+00,2017/08/10 13:34:09+00,IN,,,
1120302,1009047,0,DWL461C,WETLND,WETLAND,BOTANICA SPRINGS WETLAND 3,8046,8000,,120.955,CONT,283691,5824825,8046,,Y,,,2010/03/01 00:00:00+00,MW,8046/02,8046/02/003,ORTHOPHOTOS,GRAPHICS,2017/06/05 10:36:48+00,2017/08/10 13:28:33+00,IN,,,
1120303,209401,10054578,DST008A,SEDTRP,SEDIMENT TRAP,LYNBROOK SEDIMENT POND,0705,0700,EARTH,18.65,CONST,346612.151,5786749.327,0705,,Y,,,2000/08/07 00:00:00+00,MW,0705/21,0705/21/001,DIGITAL,AS CONSTRUCTED,2004/02/24 00:00:00+00,2021/05/24 09:44:49+00,IN,,,
1120304,209350,10050929,DST008B,SEDTRP,SEDIMENT TRAP,LYNBROOK SEDIMENT POND,0705,0700,EARTH,18.45,CONST,346580.91,5786547.524,0705,,,,,2000/04/07 00:00:00+00,MW,0705/22,0705/22/001,DIGITAL,AS CONSTRUCTED,2004/02/24 00:00:00+00,2021/05/24 09:44:51+00,IN,,,
1120305,209402,10054579,DST008C,SEDTRP,SEDIMENT TRAP,LYNBROOK SEDIMENT POND,0705,0700,EARTH,16.27,CONST,346438.284,5786480.181,0705,,,,,2001/02/07 00:00:00+00,MW,0705/22,0705/22/001,DIGITAL,AS CONSTRUCTED,2001/02/01 00:00:00+00,2021/05/24 09:44:53+00,IN,,,
1120306,210903,10054126,DWL052A,WETLND,WETLAND,NARRE WARREN SOUTH WETLAND,0612,0600,EARTH,15.00,CONST,351080.234,5789048.433,0612,,,,,2002/09/25 00:00:00+00,MW,0612/05,0612/05/001,DIGITAL DATA,AS CONSTRUCTED,,2021/05/24 09:45:00+00,IN,,,
1120307,210904,10054127,DWL053,WETLND,WETLAND,TROUPS CREEK WEST RB WETLAND,0606,0600,EARTH,,CONST,349748.586,5793115.761,0606,,,,,2003/10/30 00:00:00+00,MW,0606/03,0606/03/001,DIGITAL INFO,AS CONSTRUCTED,,2021/05/24 09:45:02+00,IN,,,
1120308,210905,10054128,DWL054,WETLND,WETLAND,TROUPS CREEK WETLAND,0602,0600,EARTH,15.00,CONST,348576.293,5790042.991,0602,,,,,2000/07/01 00:00:00+00,MW,0606/38,0606/38/001,DIGITAL,AS CONSTRUCTED,,2021/05/24 09:45:05+00,IN,,,
1120309,210938,10109367,DWL010A,WETLND,WETLAND,GREAVES ROAD RB WETLAND,0619,0600,EARTH,19.50,CONST,353314.455,5786092.706,0619,,Y,,,1998/01/14 00:00:00+00,MW,0619/07,0619/07/001,DIGITISED,AS CONSTRUCTED,,2021/05/24 09:45:07+00,IN,,,
1120310,210946,10060437,DWL010,WETLND,WETLAND,GREAVES ROAD RB WETLAND,0619,0600,EARTH,19.5,CONST,353325.919,5785968.624,0619,,Y,,,1998/01/14 00:00:00+00,MW,0619/07,0619/07/001,DIGITISED,AS CONSTRUCTED,,2021/05/24 09:45:09+00,IN,,,
1120311,1019224,0,DWL186D,WETLND,WETLAND,BEAUMONT WATERS WETLAND,0619,0600,EARTH,19.90,CONST,353681,5786231,0619,,Y,,,2003/04/24 00:00:00+00,MW,0619/17,0619/17/001,DIGITAL DATA,AS CONSTRUCTED,,2021/05/24 09:45:11+00,IN,,,
1120312,211297,10122242,DWL331C,WETLND,WETLAND,LINSELL BLVD WETLANDS,0619,0600,,36.30,CONST,351082.623,5781641.169,0619,,Y,,,2005/11/14 00:00:00+00,MW,0619/45,0619/45/001,DIGITAL DATA,AS CONSTRUCTED,2007/04/16 00:00:00+00,2021/05/24 09:45:14+00,IN,,,
1120313,211298,10122243,DWL331B,WETLND,WETLAND,LINSELL BLVD WETLANDS,0619,0600,,36.30,CONST,351090.541,5781723.428,0619,,Y,,,2005/11/14 00:00:00+00,MW,0619/45,0619/45/001,DIGITAL DATA,AS CONSTRUCTED,2007/04/16 00:00:00+00,2021/05/24 09:45:16+00,IN,,,
1120314,211299,10122244,DWL331D,WETLND,WETLAND,LINSELL BLVD WETLANDS,0619,0600,,36.30,CONST,351055.384,5781551.869,0619,,Y,,,2005/11/14 00:00:00+00,MW,0619/45,0619/45/001,DIGITAL DATA,AS CONSTRUCTED,2007/04/16 00:00:00+00,2021/05/24 09:45:18+00,IN,,,
1120315,211313,10122247,DWL331A,WETLND,WETLAND,LINSELL BLVD WETLANDS,0619,0600,,36.30,CONST,351157.205,5781681.896,0619,,Y,,,2005/11/14 00:00:00+00,MW,0619/45,0619/45/001,DIGITAL DATA,AS CONSTRUCTED,2007/04/16 00:00:00+00,2021/05/24 09:45:20+00,IN,,,
1120316,1021126,0,DST682,SEDTRP,SEDIMENT TRAP,CLYDEVALE WETLAND SEDIMENT POND,2371,2300,,26.11,CONST,354178,5781166,2371,,,,,2018/07/01 00:00:00+00,PVT,2371/74,2371/74/002,DIGITAL DATA,AS CONSTRUCTED,2018/11/12 13:26:53+00,2021/05/24 11:28:55+00,WIP,,,
1120317,300132,0,DST683A,SEDTRP,SEDIMENT TRAP,RAMLEGH SPRINGS WETLAND SEDIMENT POND,2371,2300,,21.26,CONST,354927,5779531,2371,,,,,2018/05/01 00:00:00+00,PVT,2371/78,2371/78/016,DIGITAL DATA,AS CONSTRUCTED,2018/11/20 11:07:11+00,2021/05/24 11:28:57+00,WIP,,,
1120318,300133,0,DST683B,SEDTRP,SEDIMENT TRAP,RAMLEGH SPRINGS WETLAND SEDIMENT POND,2371,2300,,21.27,CONST,354607,5779618,2371,,,,,2018/05/01 00:00:00+00,PVT,2371/78,2371/78/016,DIGITAL DATA,AS CONSTRUCTED,2018/11/20 11:07:19+00,2021/05/24 11:29:00+00,WIP,,,
1120319,211072,10262524,DWL554,WETLND,WETLAND,CANTERBURY ESTATE WETLAND,2912,2912,,81.98,CONST,398611.34,5777886.47,2912,,,,,2013/04/01 00:00:00+00,MW,2912/02,2912/02/001,DIGITAL DATA,AS CONSTRUCTED,2013/05/22 15:21:50+00,2021/05/24 11:29:04+00,IN,,,
1120320,211078,10262932,DWL559C,SEDTRP,SEDIMENT TRAP,JACKSON VIEW WETLAND SEDIMENT POND,2630,2600,,104.08,CONST,399656.00,5780054.09,2630,,,,,2013/02/01 00:00:00+00,MW,2912/04,2912/04/001,DIGITAL DATA,AS CONSTRUCTED,2013/06/13 14:12:11+00,2021/05/24 11:29:08+00,IN,,,
1120321,209090,10249741,DST535B,SEDTRP,SEDIMENT TRAP,SELANDRA RISE SEDIMENT POND,2371,2300,,31.60,CONST,352857.33,5780550.13,2371,2015/02/11 00:00:00+00,,,,2011/01/01 00:00:00+00,MW,2371/12,2371/12/001,DIGITAL DATA,AS CONSTRUCTED,2012/05/28 13:55:19+00,2021/05/24 11:29:11+00,IN,,,
1120322,209089,10249740,DST535A,SEDTRP,SEDIMENT TRAP,SELANDRA RISE SEDIMENT POND,2371,2300,,31.30,CONST,352902.27,5780633.95,2371,2015/02/11 00:00:00+00,,,,2011/01/01 00:00:00+00,MW,2371/12,2371/12/001,DIGITAL DATA,AS CONSTRUCTED,2012/05/28 13:55:16+00,2021/05/24 11:29:13+00,IN,,,
1120323,312541,0,DWL732,WETLND,WETLAND,EDGEBROOK WETLAND,2372,2300,,18.98,CONST,355022,5778722,2372,,,,,2020/02/01 00:00:00+00,PVT,2372/03,2372/03/003,DIGITAL DATA,AS CONSTRUCTED,2020/08/18 11:45:23+00,2021/05/24 11:29:15+00,WIP,,,
1120324,312542,0,DST732,SEDTRP,SEDIMENT TRAP,EDGEBROOK WETLAND SEDIMENT POND,2372,2300,,19.11,CONST,354999,5778776,2372,,,,,2020/02/01 00:00:00+00,PVT,2372/03,2372/03/003,DIGITAL DATA,AS CONSTRUCTED,2020/08/18 11:45:27+00,2021/05/24 11:29:17+00,WIP,,,
1120325,211076,10262930,DWL559A,WETLND,WETLAND,JACKSON VIEW WETLAND,2630,2600,,104.08,CONST,399704.24,5780170.05,2630,,,,,2013/02/01 00:00:00+00,MW,2912/04,2912/04/001,DIGITAL DATA,AS CONSTRUCTED,2013/06/13 00:00:00+00,2021/05/24 11:29:19+00,IN,,,
1120326,206786,10166289,DUL484C,LAKE,LAKE,HARRAP RD DRAIN POND,3429,3400,,,CONST,329094.28,5763844.48,3429,,,,,2010/02/01 00:00:00+00,MW,3429/01,3429/01/001,DIGITAL DATA,AS CONSTRUCTED,2010/09/23 00:00:00+00,2021/05/24 11:44:47+00,IN,,,
1120327,206860,10166288,DUL484B,LAKE,LAKE,HARRAP RD DRAIN POND,3429,3400,,,CONST,329072.40,5763768.64,3429,,,,,2010/02/01 00:00:00+00,MW,3429/01,3429/01/001,DIGITAL DATA,AS CONSTRUCTED,2010/09/23 00:00:00+00,2021/05/24 11:44:50+00,IN,,,
1120328,1025778,0,DWL751,WETLND,WETLAND,DROUIN GOLF CLUB WETLAND,3082,2800,,94.65,CONST,397347,5782215,3076,,,,,2020/03/01 00:00:00+00,PVT,3076/03,3076/03/004,DIGITAL DATA,AS CONSTRUCTED,2021/01/20 12:54:54+00,2021/05/24 11:44:52+00,WIP,,,
1120329,210894,10054115,DWL039B,WETLND,WETLAND,EDITHVALE/SEAFORD WETLAND STH,1123,1100,EARTH,,NAT,335632.416,5788612.791,1123,,,,MWC asset,,MW,1123/04,1123/04/001,GRAPHICS,GRAPHICS,,2017/08/10 13:15:12+00,IN,,,
1120330,211040,10080829,DWL233,WETLND,WETLAND,BROAD GULLY D.S. WETLAND,4653,4640,EARTH,,CONST,337025.778,5829994.323,4653,,,,,2005/04/13 00:00:00+00,MW,4653/04,4653/04/001,DESIGN,DESIGN,2005/08/26 00:00:00+00,2017/08/10 13:15:13+00,IN,,,
1120331,211086,10224687,DWL502,WETLND,WETLAND,EDENBROOK PARK WETLAND,1507,1500,,24.50,CONST,364145.018,5783822.489,1507,,Y,,,2010/11/01 00:00:00+00,MW,1507/14,1507/14/001,DIGITAL DATA,DESIGN,2011/11/15 09:21:32+00,2017/08/10 13:44:03+00,IN,,,
1120332,211211,10230867,DWL518,WETLND,WETLAND,WEST PARK WETLAND,4080,4080,,,CONST,302802.56,5812828.40,4080,,,,,2006/11/01 00:00:00+00,MW,4080/27,4080/27/001,ORTHOPHOTOS 10CM,GRAPHICS,2011/11/17 14:51:38+00,2017/08/10 13:04:24+00,IN,,,
1120333,209096,10089891,DST319,SEDTRP,SEDIMENT TRAP,BRUSHY PARK SEDIMENT TRAP,5550,5550,,,CONST,349942.25,5818661.879,5550,,,,,1989/03/07 00:00:00+00,MW,5550/05,5550/05/001,GRAPHICS,DESIGN,2006/08/04 00:00:00+00,2020/06/11 15:30:44+00,IN,,,
1120334,209369,10050948,DST045A,SEDTRP,SEDIMENT TRAP,HALLAM VALLEY RB SEDIMENT POND,0621,0600,EARTH,,CONST,345641.428,5791078.664,0621,,,,,2004/03/07 00:00:00+00,MW,0621/04,0621/04/001,DIGITISED,DESIGN,,2020/06/11 15:38:15+00,IN,,,
1120335,209370,10050949,DST045B,SEDTRP,SEDIMENT TRAP,HALLAM VALLEY RB SEDIMENT POND,0621,0600,EARTH,,CONST,346037.415,5790852.449,0621,,,,,2004/03/07 00:00:00+00,MW,0621/04,0621/04/001,DIGITISED,DESIGN,,2020/06/11 15:38:18+00,IN,,,
1120336,209302,10060479,DST045C,SEDTRP,SEDIMENT TRAP,HALLAM VALLEY RB SEDIMENT POND,0621,0600,EARTH,,CONST,346014.016,5790771.614,0621,,,,,2004/03/07 00:00:00+00,MW,0621/04,0621/04/001,DIGITISED,DESIGN,,2020/06/11 15:38:21+00,IN,,,
1120337,209013,10267697,DST526B,SEDTRP,SEDIMENT TRAP,AMBROSIA WETLAND SEDIMENT POND,0707,0700,,34.00,CONST,345432.37,5780410.32,0707,,Y,,,2013/08/01 00:00:00+00,MW,0707/28,0707/28/001,DIGITAL DATA,AS CONSTRUCTED,2013/09/03 10:47:51+00,2021/05/24 09:45:28+00,IN,,,MODIFIED BY 0707/32
1120338,209387,10054563,DST049,SEDTRP,SEDIMENT TRAP,HESSELL ROAD RB SEDIMENT POND,0611,0600,EARTH,,CONST,353406.475,5790907.09,0611,,,,,1972/09/07 00:00:00+00,MW,0611/03,0611/03/001,ORTHOPHOTO,AS CONSTRUCTED,,2021/05/24 09:45:30+00,IN,,,
1120339,209388,10054564,DST051A,SEDTRP,SEDIMENT TRAP,TI-TREE CREEK SEDIMENT POND,0619,0600,EARTH,40.3,CONST,350446.362,5781263.567,0619,,Y,,,2001/03/07 00:00:00+00,MW,0619/16,0619/16/001,DIGITAL,AS CONSTRUCTED,,2021/05/24 09:45:31+00,IN,,,
1120340,209315,10060480,DST010B,SEDTRP,SEDIMENT TRAP,GREAVES ROAD RB SEDIMENT POND,0619,0600,EARTH,19.5,CONST,353265.959,5785721.268,0619,,Y,,,1998/01/07 00:00:00+00,MW,0619/17,0619/17/001,DIGITISED,AS CONSTRUCTED,,2021/05/24 09:45:33+00,IN,,,
1120341,209316,10060481,DST010C,SEDTRP,SEDIMENT TRAP,GREAVES ROAD RB SEDIMENT POND,0619,0600,EARTH,19.5,CONST,352645.4,5786422.453,0619,,Y,,,1998/01/07 00:00:00+00,MW,0619/07,0619/07/001,DIGITISED,AS CONSTRUCTED,,2021/05/24 09:45:35+00,IN,,,
1120342,209423,10054544,DST034B,SEDTRP,SEDIMENT TRAP,PILLARS CROSSING SEDIMENT POND,0208,0200,EARTH,,CONST,340752.127,5789441.339,0208,,,,,1996/01/01 00:00:00+00,MW,0208/08,0208/08/001,ORTHOPHOTO,AS CONSTRUCTED,2004/02/23 00:00:00+00,2021/05/24 09:45:37+00,IN,,,
